SimulationPolicy	ACInventory	SRC	RCInventory	Period	AnalysisType	Response	DemandSignal	ResponseType
Rotational	13	Garth	4	Surge	Dynamic	4	SteadyState	Surplus
Rotational	13	Garth	4	PostSurge	Dynamic	4	SteadyState	Surplus
Rotational	13	Garth	8	PreSurge	Dynamic	0.335464713	SteadyState	Fill
Rotational	13	Garth	8	Surge	Dynamic	0.854629552	SteadyState	Fill
Rotational	13	Garth	8	PostSurge	Dynamic	0.245687183	SteadyState	Fill
Rotational	13	Garth	8	PreSurge	Dynamic	4	SteadyState	Surplus
Rotational	13	Garth	8	Surge	Dynamic	8	SteadyState	Surplus
Rotational	13	Garth	8	PostSurge	Dynamic	7	SteadyState	Surplus
Rotational	13	Garth	12	PreSurge	Dynamic	0.121388467	SteadyState	Fill
Rotational	13	Garth	12	Surge	Dynamic	0.778982676	SteadyState	Fill
Rotational	13	Garth	12	PostSurge	Dynamic	0.88874128	SteadyState	Fill
Rotational	13	Garth	12	PreSurge	Dynamic	8	SteadyState	Surplus
Rotational	13	Garth	12	Surge	Dynamic	2	SteadyState	Surplus
Rotational	13	Garth	12	PostSurge	Dynamic	3	SteadyState	Surplus
Rotational	13	Garth	16	PreSurge	Dynamic	0.654651721	SteadyState	Fill
Rotational	13	Garth	16	Surge	Dynamic	0.812097565	SteadyState	Fill
Rotational	13	Garth	16	PostSurge	Dynamic	0.984410335	SteadyState	Fill
Rotational	13	Garth	16	PreSurge	Dynamic	9	SteadyState	Surplus
Rotational	13	Garth	16	Surge	Dynamic	9	SteadyState	Surplus
Rotational	13	Garth	16	PostSurge	Dynamic	8	SteadyState	Surplus
Rotational	16	Garth	4	PreSurge	Dynamic	0.387557072	SteadyState	Fill
Rotational	16	Garth	4	Surge	Dynamic	0.843887185	SteadyState	Fill
Rotational	16	Garth	4	PostSurge	Dynamic	0.942543421	SteadyState	Fill
Rotational	16	Garth	4	PreSurge	Dynamic	5	SteadyState	Surplus
Rotational	16	Garth	4	Surge	Dynamic	4	SteadyState	Surplus
Rotational	16	Garth	4	PostSurge	Dynamic	3	SteadyState	Surplus
Rotational	16	Garth	8	PreSurge	Dynamic	0.211477151	SteadyState	Fill
Rotational	16	Garth	8	Surge	Dynamic	0.709541723	SteadyState	Fill
Rotational	16	Garth	8	PostSurge	Dynamic	0.253328266	SteadyState	Fill
Rotational	16	Garth	8	PreSurge	Dynamic	3	SteadyState	Surplus
Rotational	16	Garth	8	Surge	Dynamic	7	SteadyState	Surplus
Rotational	16	Garth	8	PostSurge	Dynamic	1	SteadyState	Surplus
Rotational	16	Garth	12	PreSurge	Dynamic	0.964976319	SteadyState	Fill
Rotational	16	Garth	12	Surge	Dynamic	0.36696808	SteadyState	Fill
Rotational	16	Garth	12	PostSurge	Dynamic	0.849565701	SteadyState	Fill
Rotational	16	Garth	12	PreSurge	Dynamic	1	SteadyState	Surplus
Rotational	16	Garth	12	Surge	Dynamic	8	SteadyState	Surplus
Rotational	16	Garth	12	PostSurge	Dynamic	8	SteadyState	Surplus
Rotational	16	Garth	16	PreSurge	Dynamic	0.058330904	SteadyState	Fill
Rotational	16	Garth	16	Surge	Dynamic	0.870215703	SteadyState	Fill
Rotational	16	Garth	16	PostSurge	Dynamic	0.116844806	SteadyState	Fill
Rotational	16	Garth	16	PreSurge	Dynamic	5	SteadyState	Surplus
Rotational	16	Garth	16	Surge	Dynamic	0	SteadyState	Surplus
Rotational	16	Garth	16	PostSurge	Dynamic	0	SteadyState	Surplus
Rotational	19	Garth	4	PreSurge	Dynamic	0.47327212	SteadyState	Fill
Rotational	19	Garth	4	Surge	Dynamic	0.405142368	SteadyState	Fill
Rotational	19	Garth	4	PostSurge	Dynamic	0.6164844	SteadyState	Fill
Rotational	19	Garth	4	PreSurge	Dynamic	7	SteadyState	Surplus
Rotational	19	Garth	4	Surge	Dynamic	6	SteadyState	Surplus
Rotational	19	Garth	4	PostSurge	Dynamic	6	SteadyState	Surplus
Rotational	19	Garth	8	PreSurge	Dynamic	0.311544077	SteadyState	Fill
Rotational	19	Garth	8	Surge	Dynamic	0.510876478	SteadyState	Fill
Rotational	19	Garth	8	PostSurge	Dynamic	0.300252514	SteadyState	Fill
Rotational	19	Garth	8	PreSurge	Dynamic	4	SteadyState	Surplus
Rotational	19	Garth	8	Surge	Dynamic	3	SteadyState	Surplus
Rotational	19	Garth	8	PostSurge	Dynamic	5	SteadyState	Surplus
Rotational	19	Garth	12	PreSurge	Dynamic	0.467636849	SteadyState	Fill
Rotational	19	Garth	12	Surge	Dynamic	0.321635262	SteadyState	Fill
Rotational	19	Garth	12	PostSurge	Dynamic	0.817137598	SteadyState	Fill
Rotational	19	Garth	12	PreSurge	Dynamic	8	SteadyState	Surplus
Rotational	19	Garth	12	Surge	Dynamic	4	SteadyState	Surplus
Rotational	19	Garth	12	PostSurge	Dynamic	7	SteadyState	Surplus
Rotational	19	Garth	16	PreSurge	Dynamic	0.015798484	SteadyState	Fill
Rotational	19	Garth	16	Surge	Dynamic	0.955698124	SteadyState	Fill
Rotational	19	Garth	16	PostSurge	Dynamic	0.332425877	SteadyState	Fill
Rotational	19	Garth	16	PreSurge	Dynamic	9	SteadyState	Surplus
Rotational	19	Garth	16	Surge	Dynamic	9	SteadyState	Surplus
Rotational	19	Garth	16	PostSurge	Dynamic	2	SteadyState	Surplus
Rotational	10	Garth	4	PreSurge	Dynamic	0.70200124	SS+Surge	Fill
Rotational	10	Garth	4	Surge	Dynamic	0.70122649	SS+Surge	Fill
Rotational	10	Garth	4	PostSurge	Dynamic	0.786515016	SS+Surge	Fill
Rotational	10	Garth	4	PreSurge	Dynamic	7	SS+Surge	Surplus
Rotational	10	Garth	4	Surge	Dynamic	7	SS+Surge	Surplus
Rotational	10	Garth	4	PostSurge	Dynamic	2	SS+Surge	Surplus
Rotational	10	Garth	8	PreSurge	Dynamic	0.987663133	SS+Surge	Fill
Rotational	10	Garth	8	Surge	Dynamic	0.223454571	SS+Surge	Fill
Rotational	10	Garth	8	PostSurge	Dynamic	0.450615519	SS+Surge	Fill
Rotational	10	Garth	8	PreSurge	Dynamic	7	SS+Surge	Surplus
Rotational	10	Garth	8	Surge	Dynamic	4	SS+Surge	Surplus
Rotational	10	Garth	8	PostSurge	Dynamic	1	SS+Surge	Surplus
Rotational	10	Garth	12	PreSurge	Dynamic	0.420206891	SS+Surge	Fill
Rotational	10	Garth	12	Surge	Dynamic	0.887712844	SS+Surge	Fill
Rotational	10	Garth	12	PostSurge	Dynamic	0.020986641	SS+Surge	Fill
Rotational	10	Garth	12	PreSurge	Dynamic	7	SS+Surge	Surplus
Rotational	10	Garth	12	Surge	Dynamic	0	SS+Surge	Surplus
Rotational	10	Garth	12	PostSurge	Dynamic	6	SS+Surge	Surplus
Rotational	10	Garth	16	PreSurge	Dynamic	0.519452689	SS+Surge	Fill
Rotational	10	Garth	16	Surge	Dynamic	0.372828805	SS+Surge	Fill
Rotational	10	Garth	16	PostSurge	Dynamic	0.911722452	SS+Surge	Fill
Rotational	10	Garth	16	PreSurge	Dynamic	3	SS+Surge	Surplus
Rotational	10	Garth	16	Surge	Dynamic	2	SS+Surge	Surplus
Rotational	10	Garth	16	PostSurge	Dynamic	3	SS+Surge	Surplus
Rotational	13	Garth	4	PreSurge	Dynamic	0.728738071	SS+Surge	Fill
Rotational	13	Garth	4	Surge	Dynamic	0.876588705	SS+Surge	Fill
Rotational	13	Garth	4	PostSurge	Dynamic	0.234324457	SS+Surge	Fill
Rotational	13	Garth	4	PreSurge	Dynamic	3	SS+Surge	Surplus
Rotational	13	Garth	4	Surge	Dynamic	8	SS+Surge	Surplus
Rotational	13	Garth	4	PostSurge	Dynamic	9	SS+Surge	Surplus
Rotational	13	Garth	8	PreSurge	Dynamic	0.442767063	SS+Surge	Fill
Rotational	13	Garth	8	Surge	Dynamic	0.397931944	SS+Surge	Fill
Rotational	13	Garth	8	PostSurge	Dynamic	0.613219695	SS+Surge	Fill
Rotational	13	Garth	8	PreSurge	Dynamic	5	SS+Surge	Surplus
Rotational	13	Garth	8	Surge	Dynamic	0	SS+Surge	Surplus
Rotational	13	Garth	8	PostSurge	Dynamic	0	SS+Surge	Surplus
Rotational	13	Garth	12	PreSurge	Dynamic	0.394610098	SS+Surge	Fill
Rotational	13	Garth	12	Surge	Dynamic	0.25004773	SS+Surge	Fill
Rotational	13	Garth	12	PostSurge	Dynamic	0.199735957	SS+Surge	Fill
Rotational	13	Garth	12	PreSurge	Dynamic	3	SS+Surge	Surplus
Rotational	13	Garth	12	Surge	Dynamic	1	SS+Surge	Surplus
Rotational	13	Garth	12	PostSurge	Dynamic	7	SS+Surge	Surplus
Rotational	13	Garth	16	PreSurge	Dynamic	0.262985356	SS+Surge	Fill
Rotational	13	Garth	16	Surge	Dynamic	0.217092629	SS+Surge	Fill
Rotational	13	Garth	16	PostSurge	Dynamic	0.279428344	SS+Surge	Fill
Rotational	13	Garth	16	PreSurge	Dynamic	3	SS+Surge	Surplus
Rotational	13	Garth	16	Surge	Dynamic	2	SS+Surge	Surplus
Rotational	13	Garth	16	PostSurge	Dynamic	6	SS+Surge	Surplus
Rotational	16	Garth	4	PreSurge	Dynamic	0.795800749	SS+Surge	Fill
Rotational	16	Garth	4	Surge	Dynamic	0.639260592	SS+Surge	Fill
Rotational	16	Garth	4	PostSurge	Dynamic	0.78254186	SS+Surge	Fill
Rotational	16	Garth	4	PreSurge	Dynamic	7	SS+Surge	Surplus
Rotational	16	Garth	4	Surge	Dynamic	1	SS+Surge	Surplus
Rotational	16	Garth	4	PostSurge	Dynamic	4	SS+Surge	Surplus
Rotational	16	Garth	8	PreSurge	Dynamic	0.8816513	SS+Surge	Fill
Rotational	16	Garth	8	Surge	Dynamic	0.39270363	SS+Surge	Fill
Rotational	16	Garth	8	PostSurge	Dynamic	0.91514384	SS+Surge	Fill
Rotational	16	Garth	8	PreSurge	Dynamic	3	SS+Surge	Surplus
Rotational	16	Garth	8	Surge	Dynamic	1	SS+Surge	Surplus
Rotational	16	Garth	8	PostSurge	Dynamic	1	SS+Surge	Surplus
Rotational	16	Garth	12	PreSurge	Dynamic	0.22915034	SS+Surge	Fill
Rotational	16	Garth	12	Surge	Dynamic	0.840485165	SS+Surge	Fill
Rotational	16	Garth	12	PostSurge	Dynamic	0.436294749	SS+Surge	Fill
Rotational	16	Garth	12	PreSurge	Dynamic	4	SS+Surge	Surplus
Rotational	16	Garth	12	Surge	Dynamic	6	SS+Surge	Surplus
Rotational	16	Garth	12	PostSurge	Dynamic	1	SS+Surge	Surplus
Rotational	16	Garth	16	PreSurge	Dynamic	0.823101708	SS+Surge	Fill
Rotational	16	Garth	16	Surge	Dynamic	0.658388968	SS+Surge	Fill
Rotational	16	Garth	16	PostSurge	Dynamic	0.768647302	SS+Surge	Fill
Rotational	16	Garth	16	PreSurge	Dynamic	7	SS+Surge	Surplus
Rotational	16	Garth	16	Surge	Dynamic	1	SS+Surge	Surplus
Rotational	16	Garth	16	PostSurge	Dynamic	0	SS+Surge	Surplus
Rotational	19	Garth	4	PreSurge	Dynamic	0.351944913	SS+Surge	Fill
Rotational	19	Garth	4	Surge	Dynamic	0.196917082	SS+Surge	Fill
Rotational	19	Garth	4	PostSurge	Dynamic	0.897049316	SS+Surge	Fill
Rotational	19	Garth	4	PreSurge	Dynamic	0	SS+Surge	Surplus
Rotational	19	Garth	4	Surge	Dynamic	3	SS+Surge	Surplus
Rotational	19	Garth	4	PostSurge	Dynamic	3	SS+Surge	Surplus
Rotational	19	Garth	8	PreSurge	Dynamic	0.874853108	SS+Surge	Fill
Rotational	19	Garth	8	Surge	Dynamic	0.11198175	SS+Surge	Fill
Rotational	19	Garth	8	PostSurge	Dynamic	0.679925954	SS+Surge	Fill
Rotational	19	Garth	8	PreSurge	Dynamic	2	SS+Surge	Surplus
Rotational	19	Garth	8	Surge	Dynamic	6	SS+Surge	Surplus
Rotational	19	Garth	8	PostSurge	Dynamic	3	SS+Surge	Surplus
Rotational	19	Garth	12	PreSurge	Dynamic	0.198436415	SS+Surge	Fill
Rotational	19	Garth	12	Surge	Dynamic	0.187290226	SS+Surge	Fill
Rotational	19	Garth	12	PostSurge	Dynamic	0.866158914	SS+Surge	Fill
Rotational	19	Garth	12	PreSurge	Dynamic	8	SS+Surge	Surplus
Rotational	19	Garth	12	Surge	Dynamic	0	SS+Surge	Surplus
Rotational	19	Garth	12	PostSurge	Dynamic	4	SS+Surge	Surplus
Rotational	19	Garth	16	PreSurge	Dynamic	0.638176165	SS+Surge	Fill
Rotational	19	Garth	16	Surge	Dynamic	0.058779007	SS+Surge	Fill
Rotational	19	Garth	16	PostSurge	Dynamic	0.417465726	SS+Surge	Fill
Rotational	19	Garth	16	PreSurge	Dynamic	5	SS+Surge	Surplus
Rotational	19	Garth	16	Surge	Dynamic	0	SS+Surge	Surplus
Rotational	19	Garth	16	PostSurge	Dynamic	6	SS+Surge	Surplus
MaxUtilization	10	Jabberwocky	4	PreSurge	Dynamic	0.971342349	SteadyState	Fill
MaxUtilization	10	Jabberwocky	4	Surge	Dynamic	0.335088221	SteadyState	Fill
MaxUtilization	10	Jabberwocky	4	PostSurge	Dynamic	0.12138726	SteadyState	Fill
MaxUtilization	10	Jabberwocky	4	PreSurge	Dynamic	9	SteadyState	Surplus
MaxUtilization	10	Jabberwocky	4	Surge	Dynamic	1	SteadyState	Surplus
MaxUtilization	10	Jabberwocky	4	PostSurge	Dynamic	8	SteadyState	Surplus
MaxUtilization	10	Jabberwocky	8	PreSurge	Dynamic	0.665951258	SteadyState	Fill
MaxUtilization	10	Jabberwocky	8	Surge	Dynamic	0.95926683	SteadyState	Fill
MaxUtilization	10	Jabberwocky	8	PostSurge	Dynamic	0.428267986	SteadyState	Fill
MaxUtilization	10	Jabberwocky	8	PreSurge	Dynamic	4	SteadyState	Surplus
MaxUtilization	10	Jabberwocky	8	Surge	Dynamic	2	SteadyState	Surplus
MaxUtilization	10	Jabberwocky	8	PostSurge	Dynamic	7	SteadyState	Surplus
MaxUtilization	10	Jabberwocky	12	PreSurge	Dynamic	0.660906901	SteadyState	Fill
MaxUtilization	10	Jabberwocky	12	Surge	Dynamic	0.568829555	SteadyState	Fill
MaxUtilization	10	Jabberwocky	12	PostSurge	Dynamic	0.739288284	SteadyState	Fill
MaxUtilization	10	Jabberwocky	12	PreSurge	Dynamic	1	SteadyState	Surplus
MaxUtilization	10	Jabberwocky	12	Surge	Dynamic	9	SteadyState	Surplus
MaxUtilization	10	Jabberwocky	12	PostSurge	Dynamic	3	SteadyState	Surplus
MaxUtilization	10	Jabberwocky	16	PreSurge	Dynamic	0.639312938	SteadyState	Fill
MaxUtilization	10	Jabberwocky	16	Surge	Dynamic	0.748985492	SteadyState	Fill
MaxUtilization	10	Jabberwocky	16	PostSurge	Dynamic	0.340781735	SteadyState	Fill
MaxUtilization	10	Jabberwocky	16	PreSurge	Dynamic	8	SteadyState	Surplus
MaxUtilization	10	Jabberwocky	16	Surge	Dynamic	8	SteadyState	Surplus
MaxUtilization	10	Jabberwocky	16	PostSurge	Dynamic	8	SteadyState	Surplus
MaxUtilization	13	Jabberwocky	4	PreSurge	Dynamic	0.490394212	SteadyState	Fill
MaxUtilization	13	Jabberwocky	4	Surge	Dynamic	0.024240591	SteadyState	Fill
MaxUtilization	13	Jabberwocky	4	PostSurge	Dynamic	0.94872079	SteadyState	Fill
MaxUtilization	13	Jabberwocky	4	PreSurge	Dynamic	2	SteadyState	Surplus
MaxUtilization	13	Jabberwocky	4	Surge	Dynamic	6	SteadyState	Surplus
MaxUtilization	13	Jabberwocky	4	PostSurge	Dynamic	5	SteadyState	Surplus
MaxUtilization	13	Jabberwocky	8	PreSurge	Dynamic	0.402754748	SteadyState	Fill
MaxUtilization	13	Jabberwocky	8	Surge	Dynamic	0.955430677	SteadyState	Fill
MaxUtilization	13	Jabberwocky	8	PostSurge	Dynamic	0.569231342	SteadyState	Fill
MaxUtilization	13	Jabberwocky	8	PreSurge	Dynamic	7	SteadyState	Surplus
MaxUtilization	13	Jabberwocky	8	Surge	Dynamic	3	SteadyState	Surplus
MaxUtilization	13	Jabberwocky	8	PostSurge	Dynamic	2	SteadyState	Surplus
MaxUtilization	13	Jabberwocky	12	PreSurge	Dynamic	0.226923842	SteadyState	Fill
MaxUtilization	13	Jabberwocky	12	Surge	Dynamic	0.983232153	SteadyState	Fill
MaxUtilization	13	Jabberwocky	12	PostSurge	Dynamic	0.566029293	SteadyState	Fill
MaxUtilization	13	Jabberwocky	12	PreSurge	Dynamic	9	SteadyState	Surplus
MaxUtilization	13	Jabberwocky	12	Surge	Dynamic	1	SteadyState	Surplus
MaxUtilization	13	Jabberwocky	12	PostSurge	Dynamic	8	SteadyState	Surplus
MaxUtilization	13	Jabberwocky	16	PreSurge	Dynamic	0.639280182	SteadyState	Fill
MaxUtilization	13	Jabberwocky	16	Surge	Dynamic	0.537863685	SteadyState	Fill
MaxUtilization	13	Jabberwocky	16	PostSurge	Dynamic	0.470359229	SteadyState	Fill
MaxUtilization	13	Jabberwocky	16	PreSurge	Dynamic	8	SteadyState	Surplus
MaxUtilization	13	Jabberwocky	16	Surge	Dynamic	6	SteadyState	Surplus
MaxUtilization	13	Jabberwocky	16	PostSurge	Dynamic	7	SteadyState	Surplus
MaxUtilization	16	Jabberwocky	4	PreSurge	Dynamic	0.53034736	SteadyState	Fill
MaxUtilization	16	Jabberwocky	4	Surge	Dynamic	0.192447124	SteadyState	Fill
MaxUtilization	16	Jabberwocky	4	PostSurge	Dynamic	0.986835794	SteadyState	Fill
MaxUtilization	16	Jabberwocky	4	PreSurge	Dynamic	4	SteadyState	Surplus
MaxUtilization	16	Jabberwocky	4	Surge	Dynamic	7	SteadyState	Surplus
MaxUtilization	16	Jabberwocky	4	PostSurge	Dynamic	2	SteadyState	Surplus
MaxUtilization	16	Jabberwocky	8	PreSurge	Dynamic	0.522849525	SteadyState	Fill
MaxUtilization	16	Jabberwocky	8	Surge	Dynamic	0.220630014	SteadyState	Fill
MaxUtilization	16	Jabberwocky	8	PostSurge	Dynamic	0.699891804	SteadyState	Fill
MaxUtilization	16	Jabberwocky	8	PreSurge	Dynamic	5	SteadyState	Surplus
MaxUtilization	16	Jabberwocky	8	Surge	Dynamic	3	SteadyState	Surplus
MaxUtilization	16	Jabberwocky	8	PostSurge	Dynamic	8	SteadyState	Surplus
MaxUtilization	16	Jabberwocky	12	PreSurge	Dynamic	0.74040401	SteadyState	Fill
MaxUtilization	16	Jabberwocky	12	Surge	Dynamic	0.19574786	SteadyState	Fill
MaxUtilization	16	Jabberwocky	12	PostSurge	Dynamic	0.327551807	SteadyState	Fill
MaxUtilization	16	Jabberwocky	12	PreSurge	Dynamic	2	SteadyState	Surplus
MaxUtilization	16	Jabberwocky	12	Surge	Dynamic	5	SteadyState	Surplus
MaxUtilization	16	Jabberwocky	12	PostSurge	Dynamic	1	SteadyState	Surplus
MaxUtilization	16	Jabberwocky	16	PreSurge	Dynamic	0.834786391	SteadyState	Fill
MaxUtilization	16	Jabberwocky	16	Surge	Dynamic	0.279062206	SteadyState	Fill
MaxUtilization	16	Jabberwocky	16	PostSurge	Dynamic	0.706075941	SteadyState	Fill
MaxUtilization	16	Jabberwocky	16	PreSurge	Dynamic	2	SteadyState	Surplus
MaxUtilization	16	Jabberwocky	16	Surge	Dynamic	6	SteadyState	Surplus
MaxUtilization	16	Jabberwocky	16	PostSurge	Dynamic	4	SteadyState	Surplus
MaxUtilization	19	Jabberwocky	4	PreSurge	Dynamic	0.823682747	SteadyState	Fill
MaxUtilization	19	Jabberwocky	4	Surge	Dynamic	0.550363979	SteadyState	Fill
MaxUtilization	19	Jabberwocky	4	PostSurge	Dynamic	0.521633721	SteadyState	Fill
MaxUtilization	19	Jabberwocky	4	PreSurge	Dynamic	6	SteadyState	Surplus
MaxUtilization	19	Jabberwocky	4	Surge	Dynamic	6	SteadyState	Surplus
MaxUtilization	19	Jabberwocky	4	PostSurge	Dynamic	6	SteadyState	Surplus
MaxUtilization	19	Jabberwocky	8	PreSurge	Dynamic	0.773971811	SteadyState	Fill
MaxUtilization	19	Jabberwocky	8	Surge	Dynamic	0.269269375	SteadyState	Fill
MaxUtilization	19	Jabberwocky	8	PostSurge	Dynamic	0.681422757	SteadyState	Fill
MaxUtilization	19	Jabberwocky	8	PreSurge	Dynamic	1	SteadyState	Surplus
MaxUtilization	19	Jabberwocky	8	Surge	Dynamic	2	SteadyState	Surplus
MaxUtilization	19	Jabberwocky	8	PostSurge	Dynamic	6	SteadyState	Surplus
MaxUtilization	19	Jabberwocky	12	PreSurge	Dynamic	0.616956546	SteadyState	Fill
MaxUtilization	19	Jabberwocky	12	Surge	Dynamic	0.875522393	SteadyState	Fill
MaxUtilization	19	Jabberwocky	12	PostSurge	Dynamic	0.981268838	SteadyState	Fill
MaxUtilization	19	Jabberwocky	12	PreSurge	Dynamic	6	SteadyState	Surplus
MaxUtilization	19	Jabberwocky	12	Surge	Dynamic	7	SteadyState	Surplus
MaxUtilization	19	Jabberwocky	12	PostSurge	Dynamic	0	SteadyState	Surplus
MaxUtilization	19	Jabberwocky	16	PreSurge	Dynamic	0.027567884	SteadyState	Fill
MaxUtilization	19	Jabberwocky	16	Surge	Dynamic	0.069092653	SteadyState	Fill
MaxUtilization	19	Jabberwocky	16	PostSurge	Dynamic	0.771333932	SteadyState	Fill
MaxUtilization	19	Jabberwocky	16	PreSurge	Dynamic	8	SteadyState	Surplus
MaxUtilization	19	Jabberwocky	16	Surge	Dynamic	5	SteadyState	Surplus
MaxUtilization	19	Jabberwocky	16	PostSurge	Dynamic	9	SteadyState	Surplus
MaxUtilization	10	Jabberwocky	4	PreSurge	Dynamic	0.012244482	SS+Surge	Fill
MaxUtilization	10	Jabberwocky	4	Surge	Dynamic	0.605233386	SS+Surge	Fill
MaxUtilization	10	Jabberwocky	4	PostSurge	Dynamic	0.834593429	SS+Surge	Fill
MaxUtilization	10	Jabberwocky	4	PreSurge	Dynamic	6	SS+Surge	Surplus
MaxUtilization	10	Jabberwocky	4	Surge	Dynamic	7	SS+Surge	Surplus
MaxUtilization	10	Jabberwocky	4	PostSurge	Dynamic	9	SS+Surge	Surplus
MaxUtilization	10	Jabberwocky	8	PreSurge	Dynamic	0.599676883	SS+Surge	Fill
MaxUtilization	10	Jabberwocky	8	Surge	Dynamic	0.817231989	SS+Surge	Fill
MaxUtilization	10	Jabberwocky	8	PostSurge	Dynamic	0.909575331	SS+Surge	Fill
MaxUtilization	10	Jabberwocky	8	PreSurge	Dynamic	1	SS+Surge	Surplus
MaxUtilization	10	Jabberwocky	8	Surge	Dynamic	4	SS+Surge	Surplus
MaxUtilization	10	Jabberwocky	8	PostSurge	Dynamic	1	SS+Surge	Surplus
MaxUtilization	10	Jabberwocky	12	PreSurge	Dynamic	0.33149566	SS+Surge	Fill
MaxUtilization	10	Jabberwocky	12	Surge	Dynamic	0.083507611	SS+Surge	Fill
MaxUtilization	10	Jabberwocky	12	PostSurge	Dynamic	0.741707946	SS+Surge	Fill
MaxUtilization	10	Jabberwocky	12	PreSurge	Dynamic	7	SS+Surge	Surplus
MaxUtilization	10	Jabberwocky	12	Surge	Dynamic	0	SS+Surge	Surplus
MaxUtilization	10	Jabberwocky	12	PostSurge	Dynamic	7	SS+Surge	Surplus
MaxUtilization	10	Jabberwocky	16	PreSurge	Dynamic	0.419756029	SS+Surge	Fill
MaxUtilization	10	Jabberwocky	16	Surge	Dynamic	0.901026577	SS+Surge	Fill
MaxUtilization	10	Jabberwocky	16	PostSurge	Dynamic	0.315601576	SS+Surge	Fill
MaxUtilization	10	Jabberwocky	16	PreSurge	Dynamic	6	SS+Surge	Surplus
MaxUtilization	10	Jabberwocky	16	Surge	Dynamic	6	SS+Surge	Surplus
MaxUtilization	10	Jabberwocky	16	PostSurge	Dynamic	5	SS+Surge	Surplus
MaxUtilization	13	Jabberwocky	4	PreSurge	Dynamic	0.835078405	SS+Surge	Fill
MaxUtilization	13	Jabberwocky	4	Surge	Dynamic	0.250631039	SS+Surge	Fill
MaxUtilization	13	Jabberwocky	4	PostSurge	Dynamic	0.879669273	SS+Surge	Fill
MaxUtilization	13	Jabberwocky	4	PreSurge	Dynamic	2	SS+Surge	Surplus
MaxUtilization	13	Jabberwocky	4	Surge	Dynamic	8	SS+Surge	Surplus
MaxUtilization	13	Jabberwocky	4	PostSurge	Dynamic	0	SS+Surge	Surplus
MaxUtilization	13	Jabberwocky	8	PreSurge	Dynamic	0.87077193	SS+Surge	Fill
MaxUtilization	13	Jabberwocky	8	Surge	Dynamic	0.05059761	SS+Surge	Fill
MaxUtilization	13	Jabberwocky	8	PostSurge	Dynamic	0.447524271	SS+Surge	Fill
MaxUtilization	13	Jabberwocky	8	PreSurge	Dynamic	0	SS+Surge	Surplus
MaxUtilization	13	Jabberwocky	8	Surge	Dynamic	4	SS+Surge	Surplus
MaxUtilization	13	Jabberwocky	8	PostSurge	Dynamic	7	SS+Surge	Surplus
MaxUtilization	13	Jabberwocky	12	PreSurge	Dynamic	0.098297235	SS+Surge	Fill
MaxUtilization	13	Jabberwocky	12	Surge	Dynamic	0.623225781	SS+Surge	Fill
MaxUtilization	13	Jabberwocky	12	PostSurge	Dynamic	0.867303034	SS+Surge	Fill
MaxUtilization	13	Jabberwocky	12	PreSurge	Dynamic	0	SS+Surge	Surplus
MaxUtilization	13	Jabberwocky	12	Surge	Dynamic	4	SS+Surge	Surplus
MaxUtilization	13	Jabberwocky	12	PostSurge	Dynamic	0	SS+Surge	Surplus
MaxUtilization	13	Jabberwocky	16	PreSurge	Dynamic	0.088993005	SS+Surge	Fill
MaxUtilization	13	Jabberwocky	16	Surge	Dynamic	0.848038717	SS+Surge	Fill
MaxUtilization	13	Jabberwocky	16	PostSurge	Dynamic	0.057055582	SS+Surge	Fill
MaxUtilization	13	Jabberwocky	16	PreSurge	Dynamic	0	SS+Surge	Surplus
MaxUtilization	13	Jabberwocky	16	Surge	Dynamic	2	SS+Surge	Surplus
MaxUtilization	13	Jabberwocky	16	PostSurge	Dynamic	2	SS+Surge	Surplus
MaxUtilization	16	Jabberwocky	4	PreSurge	Dynamic	0.873948851	SS+Surge	Fill
MaxUtilization	16	Jabberwocky	4	Surge	Dynamic	0.568676931	SS+Surge	Fill
MaxUtilization	16	Jabberwocky	4	PostSurge	Dynamic	0.17509389	SS+Surge	Fill
MaxUtilization	16	Jabberwocky	4	PreSurge	Dynamic	1	SS+Surge	Surplus
MaxUtilization	16	Jabberwocky	4	Surge	Dynamic	0	SS+Surge	Surplus
MaxUtilization	16	Jabberwocky	4	PostSurge	Dynamic	4	SS+Surge	Surplus
MaxUtilization	16	Jabberwocky	8	PreSurge	Dynamic	0.192981958	SS+Surge	Fill
MaxUtilization	16	Jabberwocky	8	Surge	Dynamic	0.555065831	SS+Surge	Fill
MaxUtilization	16	Jabberwocky	8	PostSurge	Dynamic	0.939048289	SS+Surge	Fill
MaxUtilization	16	Jabberwocky	8	PreSurge	Dynamic	8	SS+Surge	Surplus
MaxUtilization	16	Jabberwocky	8	Surge	Dynamic	1	SS+Surge	Surplus
MaxUtilization	16	Jabberwocky	8	PostSurge	Dynamic	3	SS+Surge	Surplus
MaxUtilization	16	Jabberwocky	12	PreSurge	Dynamic	0.036467981	SS+Surge	Fill
MaxUtilization	16	Jabberwocky	12	Surge	Dynamic	0.016106619	SS+Surge	Fill
MaxUtilization	16	Jabberwocky	12	PostSurge	Dynamic	0.933575305	SS+Surge	Fill
MaxUtilization	16	Jabberwocky	12	PreSurge	Dynamic	9	SS+Surge	Surplus
MaxUtilization	16	Jabberwocky	12	Surge	Dynamic	7	SS+Surge	Surplus
